"EEG","Alpha","delta","gamma","low_beta","high_beta","theta","Attention","Meditation"
"27.514117012024","0.02808528020978","0.084772124886513","0.048104610294104","0.036958198994398","0.031091198325157","0.07632078230381","65.4973373413086","17.913787841796875"
"10.123165587336","0.02044377848506","0.061826761811972","0.047873813658953","0.037139251828194","0.031135067343712","0.044186908751726","64.74980163574219","16.66727066040039"
"12.915144326091","0.018818521872163","0.064841568470001","0.050629042088985","0.039841320365667","0.031568113714457","0.041440311819315","62.112274169921875","15.443460464477539"
"-8.1445541155338","0.019067918881774","0.058387443423271","0.058179818093777","0.041883654892445","0.035493314266205","0.035468764603138","63.750083923339844","14.192298889160156"
"21.508244907558","0.024847621098161","0.19015669822693","0.07685012370348","0.04781299084425","0.03797423094511","0.07021651417017","59.61695098876953","11.314130783081055"
"20.611243012846","0.024573523551226","0.18877844512463","0.078871719539165","0.050956219434738","0.039561733603477","0.074823707342148","57.821014404296875","11.37173080444336"
"20.073520854712","0.029746122658253","0.19838388264179","0.079685427248478","0.050945241004229","0.039778158068657","0.083056554198265","54.45924758911133","11.627193450927734"
"6.0232456387207","0.03744038194418","0.20763094723225","0.085464231669903","0.055637862533331","0.039525832980871","0.090418301522732","53.07039260864258","11.834176063537598"
"-7.9705732449889","0.039148144423962","0.21474103629589","0.081614255905151","0.050217524170876","0.038810890167952","0.087047904729843","51.47754669189453","12.085844039916992"
"23.786324629784","0.033010017126799","0.11478311568499","0.080845192074776","0.049787130206823","0.049559842795134","0.063961081206799","49.23692321777344","12.245502471923828"
"-29.885730345249","0.032188560813665","0.12631464004517","0.10447547584772","0.052820425480604","0.061439778655767","0.062529742717743","48.240997314453125","12.10163688659668"
"1.1399649491906","0.027910500764847","0.13195215165615","0.10915314406157","0.051622658967972","0.06441567838192","0.057168241590261","46.43017578125","12.058637619018555"
"-58.678348827362","0.026561165228486","0.12267933785915","0.10718236863613","0.047487288713455","0.06277434527874","0.069362208247185","46.10342025756836","12.152016639709473"
"-16.573626625538","0.032878261059523","0.14178940653801","0.11370616406202","0.057305831462145","0.068816244602203","0.072816051542759","48.021446228027344","12.275171279907227"
"31.26450912118","0.034211363643408","0.18041706085205","0.11791491508484","0.061504073441029","0.07202523201704","0.076076440513134","49.16205596923828","12.302579879760742"
"-0.73184071540833","0.03335839882493","0.15917302668095","0.10010876506567","0.061968054622412","0.066634714603424","0.081666260957718","49.53255081176758","12.305032730102539"
"17.946312522888","0.035020623356104","0.16900597512722","0.099632613360882","0.061981547623873","0.067246131598949","0.07514838129282","48.07088088989258","12.375844955444336"
