"EEG","Alpha","delta","gamma","low_beta","high_beta","theta","Attention","Meditation"
"-16.812566361427","0.42999824881554","2.355318069458","0.32187685370445","0.70261257886887","0.25978031754494","0.6968280673027","52.488555908203125","31.882404327392578"
"-11.835036113262","0.23130393028259","1.9942766427994","0.26176619529724","0.60529565811157","0.22921507060528","0.57953900098801","52.827476501464844","32.35955810546875"
"16.103192149401","0.21490667760372","2.0138549804688","0.25771301984787","0.58498418331146","0.18795055150986","0.53706276416779","52.78779983520508","33.086875915527344"
"-12.613585538566","0.0370630659163","0.14638063311577","0.032692346721888","0.045538403093815","0.035999931395054","0.063557729125023","52.30005645751953","32.99010467529297"
"-43.106219590902","0.023463875055313","0.092004224658012","0.027671676129103","0.037101849913597","0.025926098227501","0.054937284439802","52.56589889526367","33.565879821777344"
"-15.44860147953","0.0228800047189","0.079144522547722","0.021387785673141","0.032022811472416","0.01958798058331","0.05353893712163","51.47770309448242","32.08074188232422"
"25.829913806915","0.023624796420336","0.097487963736057","0.02018210478127","0.032415401190519","0.019251370802522","0.045758925378323","50.18379592895508","32.08678436279297"
"6.1190758312494","0.021055186167359","0.09711929410696","0.019730912521482","0.0310177821666","0.019259184598923","0.049928218126297","50.53691482543945","31.905029296875"
"-3.6200228393078","0.025555048137903","0.087399251759052","0.025588050484657","0.042881287634373","0.023508746176958","0.055971574038267","49.90655517578125","32.117374420166016"
"-12.872158660889","0.020580649375916","0.079685173928738","0.022961674258113","0.036510333418846","0.021739512681961","0.039746195077896","48.67878341674805","33.2765007019043"
"35.01530127883","0.032125014811754","0.095236599445343","0.022826028987765","0.046391345560551","0.021909883245826","0.068318404257298","46.84938430786133","33.36627197265625"
"4.6337641656399","0.036219283938408","0.10194686800241","0.024159748107195","0.043912891298532","0.024197505787015","0.073701068758965","44.722537994384766","36.460792541503906"
"2.2564759039879","0.033740881830454","0.11043608933687","0.023694161325693","0.046547420322895","0.023341281339526","0.07256942987442","42.49547576904297","35.562896728515625"
"-7.1846648353338","0.032677710056305","0.11702351272106","0.021788200363517","0.042007375508547","0.022308701649308","0.08703750371933","41.31013107299805","34.786739349365234"
"3.5029650962353","0.036988232284784","0.12241077423096","0.019242690876126","0.042900461703539","0.019660824909806","0.094223141670227","42.864463806152344","36.936805725097656"
"13.012799282074","0.055003326386213","0.1553348004818","0.021000221371651","0.037069700658321","0.022892767563462","0.12213089317083","42.8694953918457","37.623477935791016"
"5.7043824097514","0.053258914500475","0.16332037746906","0.020012777298689","0.038615509867668","0.023007405921817","0.10644845664501","43.662071228027344","37.37282180786133"
"-6.5198289448023","0.054161258041859","0.14713983237743","0.019483562558889","0.037350058555603","0.022316167131066","0.11465930193663","44.684844970703125","37.305660247802734"
"-11.23251096487","0.050094000995159","0.1465639770031","0.020096011459827","0.035702731460333","0.020918196067214","0.10152626782656","45.06834411621094","36.73801040649414"
"5.4110126850009","0.050441399216652","0.14154899120331","0.017486596480012","0.03278249874711","0.019123049452901","0.10759967565536","46.675445556640625","38.054359436035156"
"-1.7376373493671","0.017211435362697","0.046940706670284","0.015806229785085","0.025152549147606","0.015268459916115","0.028086520731449","47.710628509521484","39.645389556884766"
"-0.48477240458131","0.014446110464633","0.039461575448513","0.013916436582804","0.023030692711473","0.012177864089608","0.026146464049816","46.68403625488281","39.95470428466797"
"-8.620143198967","0.013316066004336","0.041651055216789","0.013364292681217","0.023055611178279","0.012979393824935","0.025980660691857","46.55049514770508","40.17160415649414"
"-4.7026269394159","0.014597899280488","0.04285055026412","0.014327653683722","0.021972265094519","0.013172688893974","0.024463340640068","46.07304763793945","41.51176071166992"
"0.47714835479856","0.014142542146146","0.048341538757086","0.01521909609437","0.02337815053761","0.013215320184827","0.030379759147763","44.232547760009766","42.60035705566406"
"6.4686573636532","0.011745889671147","0.036957778036594","0.013681925833225","0.016508623957634","0.011258956976235","0.024769494310021","43.001564025878906","41.37622833251953"
"5.7466291624773","0.01112091075629","0.044453166425228","0.013512492179871","0.018114047124982","0.011148928664625","0.024946657940745","40.60825729370117","43.39069366455078"
"6.818913500309","0.012944657355547","0.05442463606596","0.016212547197938","0.019053252413869","0.012244064360857","0.031621925532818","37.972412109375","45.286006927490234"
"6.0374179846048","0.013067788444459","0.059231758117676","0.015156045556068","0.019195478409529","0.01290746871382","0.030491705983877","36.920921325683594","46.95273971557617"
"-91.466348352432","0.027861667796969","0.14352352917194","0.023292334750295","0.03926632553339","0.01911842636764","0.056805115193129","35.848609924316406","48.040130615234375"
"-3.7338828086853","0.030347224324942","0.14251890778542","0.019428974017501","0.039356630295515","0.019659599289298","0.06645230948925","35.02666091918945","45.00181198120117"
"-10.720710792542","0.030956184491515","0.15720929205418","0.020424667745829","0.04133678227663","0.021021790802479","0.064094394445419","37.112762451171875","42.65214920043945"
"-13.176942033768","0.029792916029692","0.15412060916424","0.020718775689602","0.041557740420103","0.02113919518888","0.06665264070034","37.9366455078125","44.57660675048828"
"542.1902612114","0.061388049274683","0.52297860383987","0.042708858847618","0.082429550588131","0.037196837365627","0.1074520945549","37.193233489990234","44.23110580444336"
"4502.7831018066","7.5937671661377","20.594570159912","5.7376937866211","10.766893386841","6.4825172424316","16.455736160278","34.78292465209961","42.12070846557617"
"2982.395009613","7.8303575515747","20.51007270813","5.9543952941895","10.701804161072","6.5041575431824","16.826429367065","37.750606536865234","43.748756408691406"
"127.64921738148","7.6826596260071","20.490810394287","5.5708560943604","9.8491802215576","5.9314398765564","15.224011421204","37.72294235229492","44.151710510253906"
"4272.9369692993","7.8867053985596","21.969230651855","5.9883589744568","10.686985969543","6.6040983200073","16.620246887207","37.72294235229492","44.151710510253906"
"128.59905473709","7.7871856689453","22.167778015137","6.0582270622253","10.659659385681","6.4329738616943","17.010553359985","37.1331787109375","44.316993713378906"
"46.553558495045","6.6514229774475","21.259614944458","5.5494952201843","9.9250373840332","6.1398859024048","15.839900970459","34.318477630615234","44.711524963378906"
"157.83269241333","8.5676879882812","18.962703704834","6.6222639083862","10.829379081726","6.3631896972656","17.064292907715","32.0944938659668","42.580421447753906"
"484.18235694885","1.5106434822083","7.6733317375183","1.2693120241165","1.9790060520172","1.1688239574432","2.776566028595","31.367921829223633","42.167823791503906"
"16.116418132782","1.4042137861252","6.3296012878418","0.93541342020035","1.8220529556274","1.1192752122879","2.6563384532928","33.56636428833008","42.48647689819336"
"-48.593293074369","0.18751323223114","0.77478045225143","0.18307054042816","0.20708766579628","0.12343539297581","0.42302918434143","38.91758728027344","41.60600662231445"
"64.980758800507","0.15331982076168","0.67756450176239","0.13596351444721","0.17047402262688","0.090750902891159","0.30414631962776","42.45653533935547","40.2666015625"
"108.41257980468","0.17182588577271","0.7030987739563","0.13271531462669","0.18528072535992","0.088383719325066","0.34666416049004","41.810420989990234","39.135459899902344"
"44.030799717903","0.17891764640808","0.63439649343491","0.13412883877754","0.17546658217907","0.089940123260021","0.35890856385231","41.57953643798828","39.12202072143555"
"1.5053812188655","0.12761977314949","0.43643313646317","0.068973332643509","0.13510574400425","0.071734502911568","0.22187806665897","42.017032623291016","37.28793716430664"
"1.5805955702066","0.13316217064857","0.45692625641823","0.064942225813866","0.12841890752316","0.065602444112301","0.20898149907589","42.27050018310547","34.018619537353516"
"-7.4923593628407","0.11872433871031","0.3941279053688","0.056835733354092","0.11842378228903","0.064611732959747","0.16813869774342","42.529762268066406","33.76960372924805"
"18.71584092617","0.024851815775037","0.094172149896622","0.026632389053702","0.032908387482166","0.022608695551753","0.046186726540327","43.993072509765625","30.095434188842773"
"-11.942570353895","0.019846299663186","0.070541463792324","0.024593982845545","0.023580621927977","0.017777832224965","0.044114109128714","41.2313117980957","30.26897621154785"
"-19.761037420034","0.017742499709129","0.063163802027702","0.022541331127286","0.023231156170368","0.016660094261169","0.04177425429225","39.17162322998047","29.670812606811523"
"-3.4497719824314","0.019995545968413","0.067362383008003","0.020778778940439","0.022592935711145","0.017269859090447","0.042385652661324","37.79086685180664","28.178970336914062"
"3.8078455066681","0.024055380374193","0.07091324031353","0.021312160417438","0.021821713075042","0.01562128495425","0.043667078018188","37.87015151977539","28.80059814453125"
"5.4824366927147","0.028050556778908","0.084191463887691","0.021142402663827","0.028961926698685","0.018640127032995","0.037063769996166","31.641605377197266","30.052387237548828"
"8.3825525790453","0.024645829573274","0.088333934545517","0.019822932779789","0.029706109315157","0.018619382753968","0.028553051874042","30.871328353881836","30.683025360107422"
"0.68600792825222","0.024073386564851","0.087898269295692","0.019048230722547","0.032574467360973","0.018335456028581","0.032600089907646","29.095115661621094","33.353092193603516"
"3.0132213002443","0.025285666808486","0.082726135849953","0.019453588873148","0.035100352019072","0.018877042457461","0.035612668842077","26.687477111816406","36.253700256347656"
"-2.0731965772063","0.023482356220484","0.082539275288582","0.017637360841036","0.034109514206648","0.017952434718609","0.0409478507936","23.640893936157227","38.53007888793945"
"13.717364063263","0.029180830344558","0.076595425605774","0.017706545069814","0.031940788030624","0.017879085615277","0.040599260479212","23.708356857299805","41.04779815673828"
"28.581403443813","0.023431682959199","0.077478632330894","0.016912464052439","0.03570257127285","0.016712317243218","0.043808400630951","20.373624801635742","41.3360481262207"
"12.06366979301","0.025510508567095","0.081697359681129","0.018736489117146","0.035206522792578","0.017701417207718","0.039145264774561","16.29296875","42.33061599731445"
"11.989977965355","0.023628318682313","0.078157134354115","0.019417133182287","0.032717190682888","0.016715759411454","0.041057236492634","14.813997268676758","44.09654235839844"
"-5.3404649102688","0.024577531963587","0.08019708096981","0.021039789542556","0.032391879707575","0.017356289550662","0.037324372678995","15.86468505859375","46.36931610107422"
"25.987562923431","0.022778425365686","0.07312685251236","0.020313419401646","0.031650818884373","0.016443632543087","0.03852491080761","16.234655380249023","49.585350036621094"
"-51.795811662674","0.023818528279662","0.075201794505119","0.02567639015615","0.029873995110393","0.019202245399356","0.043403975665569","16.437768936157227","52.36309051513672"
"9.940944417119","0.022466372698545","0.10510445386171","0.020739326253533","0.032151434570551","0.018568279221654","0.048341307789087","16.363107681274414","52.34309005737305"
"-18.789201164246","0.024639282375574","0.11108962446451","0.024884138256311","0.039306499063969","0.021622575819492","0.051306560635567","17.462873458862305","52.49273681640625"
"4.4128273844719","0.038510460406542","0.11770959198475","0.032739240676165","0.053422320634127","0.035290393978357","0.068281181156635","16.08770179748535","51.48329544067383"
"-20.904470111132","0.0366873703897","0.11306494474411","0.034392673522234","0.052180174738169","0.034301690757275","0.063137546181679","17.43720245361328","53.23270797729492"
"-14.74850073589","0.036128178238869","0.095947176218033","0.034903537482023","0.054124128073454","0.036797061562538","0.07148914039135","22.79841423034668","54.3302116394043"
"-1.9630187416077","0.031541787087917","0.084094442427158","0.032800648361444","0.048065204173326","0.032230276614428","0.058640398085117","29.316213607788086","55.866180419921875"
"-3.9073223984241","0.032905459403992","0.079686939716339","0.032431039959192","0.048294700682163","0.032021012157202","0.056169342249632","37.031620025634766","58.26802444458008"
"-26.795156049728","0.017187712714076","0.067076936364174","0.017183899879456","0.030201055109501","0.014611192047596","0.037752375006676","37.031620025634766","58.26802444458008"
"8.9530441778898","0.016807280480862","0.063524678349495","0.021518705412745","0.028396977111697","0.017051268368959","0.037254944443703","36.82369613647461","62.172035217285156"
"-25.730123188496","0.014029113575816","0.068951472640038","0.021581124514341","0.031651623547077","0.016850790008903","0.038812652230263","36.82369613647461","62.172035217285156"
"-1.0518918833137","0.015200991183519","0.070433422923088","0.017228173092008","0.027088223025203","0.015571811236441","0.033668786287308","39.31632995605469","62.70845413208008"
"-7.5487356126308","0.014366609044373","0.086681947112083","0.015611908398569","0.025925379246473","0.015639867633581","0.033614624291658","40.20172119140625","61.73283004760742"
"3.9035511124134","0.013821736909449","0.088363617658615","0.015977721661329","0.024071332067251","0.014060642570257","0.033423613756895","41.606040954589844","60.89699172973633"
"-7.5551057896018","0.019175941124558","0.075594887137413","0.023268515244126","0.026080558076501","0.017586858943105","0.037804044783115","43.008140563964844","58.57098388671875"
"11.518964730799","0.01231090631336","0.065272904932499","0.016436100006104","0.020146396011114","0.013566302135587","0.025290137156844","43.008140563964844","58.57098388671875"
"10.768442591578","0.012409237213433","0.06924120336771","0.017171788960695","0.02088906429708","0.013829163275659","0.028704984113574","41.48863220214844","58.571693420410156"
"35.196883468628","0.01348704751581","0.057561673223972","0.019239222630858","0.023288110271096","0.013178206048906","0.025713853538036","41.48863220214844","58.571693420410156"
"-9.2377623963356","0.012526616454124","0.072874039411545","0.020103188231587","0.026414325460792","0.016294976696372","0.032487284392118","39.607608795166016","58.43196487426758"
"-25.656905804873","0.017159359529614","0.069697722792625","0.021074328571558","0.03093389980495","0.017395131289959","0.033942621201277","39.607608795166016","58.43196487426758"
"2.6439378559589","0.01828227378428","0.076721154153347","0.019872413948178","0.028919832780957","0.0178745649755","0.03334254398942","40.68247985839844","55.22332763671875"
"-5.0961898710579","0.014899883419275","0.074814468622208","0.019770001992583","0.030825894325972","0.018272697925568","0.035929869860411","40.68247985839844","55.22332763671875"
"17.795243954659","0.019604822620749","0.069661781191826","0.01918931491673","0.027482634410262","0.017374593764544","0.033050458878279","38.98619842529297","56.324745178222656"
"-8.6360557204485","0.03097902610898","0.1107605099678","0.043104775249958","0.056016981601715","0.032971236854792","0.06060429289937","38.888179779052734","54.93873977661133"
"5.435725068748","0.03513365611434","0.14893533289433","0.038592528551817","0.052713818848133","0.033610709011555","0.067333944141865","38.888179779052734","54.93873977661133"
"3.001203116253","0.035844266414642","0.14267712831497","0.038976360112429","0.052811518311501","0.034023344516754","0.071137920022011","36.16237258911133","53.2988166809082"
"12.780557336807","0.036260593682528","0.14964389801025","0.038474917411804","0.053951572626829","0.03437077999115","0.075039401650429","31.7220516204834","51.61262130737305"
"-11.482260617614","0.035099357366562","0.17679715156555","0.037036627531052","0.053290065377951","0.033838678151369","0.06410475820303","23.690044403076172","49.623470306396484"
"-21.237091064453","0.03313359618187","0.16297586262226","0.032126743346453","0.042806431651115","0.029223555698991","0.0580924898386","22.911317825317383","47.35115051269531"
"1.6239509809017","0.022192422300577","0.11634412407875","0.022891907021403","0.031588118523359","0.019797658547759","0.034509886056185","24.04402732849121","44.64396667480469"
"-13.032156639099","0.021043373271823","0.10896615684032","0.02231296338141","0.02748024277389","0.020106546580791","0.032010808587074","22.03606414794922","41.41675567626953"
"19.107357974052","0.018600292503834","0.10823161900043","0.021862821653485","0.026135087013245","0.020851710811257","0.028520802035928","19.818008422851562","38.34971618652344"
"-2.8807164267451","0.018016317859292","0.078714802861214","0.024263935163617","0.026044793426991","0.020457318052649","0.038981139659882","22.426288604736328","35.19904327392578"
"-14.533328343034","0.016845291480422","0.081493124365807","0.023102708160877","0.027150683104992","0.019661668688059","0.036851394921541","25.129819869995117","33.38526916503906"
"-2.5114566922188","0.014024656265974","0.079009242355824","0.022064732387662","0.024431908503175","0.018358778208494","0.036796897649765","24.30408477783203","32.05705261230469"
"-6.0970085561275","0.013571176677942","0.078374177217484","0.022933002561331","0.024600202217698","0.018517680466175","0.037799097597599","22.62699317932129","31.8570499420166"
"-10.428398427218","0.013398236595094","0.066032350063324","0.022650262340903","0.026349626481533","0.017935391515493","0.036598823964596","27.273103713989258","30.38546371459961"
"-4.1457895699143","0.010243072174489","0.06564749032259","0.020713558420539","0.022642014548182","0.016611561179161","0.028168918564916","29.597484588623047","27.930927276611328"
"-13.285723353624","0.010730127803981","0.044203825294971","0.018339946866035","0.021591078490019","0.014976102858782","0.027801282703876","29.510114669799805","25.181121826171875"
"11.199829163551","0.010741854086518","0.05011323094368","0.016681686043739","0.022339556366205","0.014109121635556","0.023859892040491","25.86293601989746","26.69257164001465"
"8.0898368245363","0.01179074216634","0.043862152844667","0.014769819565117","0.020731315016747","0.012609614059329","0.022671055048704","25.4029598236084","26.26739501953125"
"-7.1465100550652","0.013517536222935","0.050447560846806","0.014095957390964","0.018975265324116","0.011073844507337","0.02220930531621","24.954395294189453","26.808330535888672"
"-8.2553984236717","0.013080020435154","0.051513615995646","0.014252088963985","0.020327651873231","0.010309062898159","0.022017668932676","23.147871017456055","26.00461196899414"
"-3.3969771575928","0.014728905633092","0.055162366479635","0.015477368608117","0.020480217412114","0.010412150062621","0.02105612680316","20.13739585876465","27.876113891601562"
"-7.1478814998269","0.013371934182942","0.059759631752968","0.015681466087699","0.018874231725931","0.010906411334872","0.020044548436999","18.5539493560791","29.750097274780273"
"-16.59707372427","0.014633564278483","0.069876596331596","0.015771061182022","0.01910169236362","0.010959023609757","0.021180797368288","17.602073669433594","31.35019874572754"
"3.5322568672895","0.012591077946126","0.068546190857887","0.014253000728786","0.018084606155753","0.0098476177081466","0.021258652210236","17.106796264648438","31.715877532958984"
"-8.2321171593666","0.01317076664418","0.070695422589779","0.013506295159459","0.015658555552363","0.0095994574949145","0.01908459700644","16.73297882080078","31.883358001708984"
"-8.7172971904278","0.014217086136341","0.076158337295055","0.014839235693216","0.015381842851639","0.012115269899368","0.034212682396173","15.506103515625","31.071319580078125"
"19.324655041695","0.018570128828287","0.087251953780651","0.011356134898961","0.018749034032226","0.011842579580843","0.035527803003788","15.189544677734375","30.66813087463379"
"-0.94847316503525","0.01818485558033","0.088311351835728","0.012553935870528","0.018772717565298","0.011746418662369","0.037150099873543","14.726388931274414","30.68351173400879"
"-1.1174907785654","0.016461221501231","0.08647146075964","0.012594361789525","0.01911692135036","0.011896924115717","0.039198327809572","13.733414649963379","31.291576385498047"
"-10.701498630047","0.01793391443789","0.084946922957897","0.012103552930057","0.019799521192908","0.013704231008887","0.036522667855024","13.754068374633789","31.56313133239746"
"14.297691799998","0.018938595429063","0.074252814054489","0.018390299752355","0.023383688181639","0.014377346262336","0.037347916513681","15.077047348022461","32.344547271728516"
"12.575556943417","0.017112901434302","0.052861455827951","0.016455434262753","0.022563247010112","0.013978885486722","0.030760684981942","15.025059700012207","35.243473052978516"
"13.943535051048","0.014896591193974","0.051197297871113","0.013028807938099","0.018614698201418","0.01221039891243","0.02863454259932","12.674302101135254","38.14695739746094"
"13.187861606479","0.016610031947494","0.053762104362249","0.012167185544968","0.019175881519914","0.011700929142535","0.031001344323158","11.028767585754395","41.09000015258789"
"6.3618920129538","0.014430317096412","0.05136876180768","0.012090679258108","0.018231801688671","0.010168087668717","0.027898943051696","11.142892837524414","43.67362976074219"
