EEG,Alpha,delta,gamma,low_beta,high_beta,theta,Attention,Meditation
-13.12263035,0.021769024,0.079113409,0.050952654,0.050788976,0.029320732,0.028050367,39.07421875,17.8336238861084
38.99521584,0.031315535,0.351393461,0.019683223,0.031582654,0.020488163,0.063682906,39.21733856201172,18.119972229003906
137.0547454,0.690863669,5.147440434,0.438535482,0.845432401,0.311072916,1.717049479,39.197181701660156,18.229473114013672
57.13773229,0.633108735,4.92411232,0.444636077,0.823824763,0.307458609,1.736347079,39.197181701660156,18.229473114013672
23.61699786,0.65778923,4.870199203,0.413853675,0.837067425,0.29571864,1.664594054,41.1252326965332,18.43441390991211
5.02006983,0.661397576,5.011663914,0.450582862,0.865667284,0.311289728,1.80774796,41.330894470214844,18.77298927307129
0.43799475,0.671991765,4.708521366,0.422774166,0.776183784,0.29238838,1.623168468,42.160762786865234,18.979389190673828
-69.16319531,0.694758177,5.17264986,0.441092312,0.8727566,0.304251075,1.724961281,40.845237731933594,19.182201385498047
3.407312887,0.012230925,0.134673804,0.059927359,0.03083826,0.033088677,0.024431299,38.144229888916016,18.76756477355957
-0.799245402,0.011443569,0.127960086,0.059913814,0.026962161,0.031226503,0.021803983,34.4949836730957,19.3714656829834
4.702681541,0.009845448,0.113361031,0.056835599,0.024663618,0.027960807,0.01670712,33.13451385498047,19.143123626708984
-3.593009736,0.009079099,0.114217922,0.052849226,0.023409396,0.026665427,0.018386569,30.02445411682129,18.94753646850586
1.474413298,0.008646172,0.045340162,0.019155912,0.014251724,0.016439835,0.015397751,25.90424919128418,19.161527633666992
9.661695616,0.008601269,0.024216905,0.013502495,0.011660517,0.008739297,0.011998803,22.783782958984375,23.035930633544922
-44.10035378,0.009626406,0.056722388,0.01533463,0.012711504,0.010324963,0.018229691,16.710786819458008,26.329965591430664
